smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_Violations,scaffold,molecule_chembl_id,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,target_chembl_id,document_chembl_id,type1_confidence,type1_reasoning
COc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1OC,479.53699999999975,2.838300000000001,1,9,98.28,10,3,0.5229008535566778,0,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,CHEMBL3775372,IC50,1000.0,nM,,CHEMBL3776094,CHEMBL203,CHEMBL3774304,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,435.4839999999998,3.0122000000000018,1,9,94.65,8,4,0.47345266253393564,0,O=c1oc2cc3ncnc(Nc4ccccc4)c3cc2n1CCCN1CCOCC1,CHEMBL2064376,IC50,380.0,nM,6.42,CHEMBL2066000,CHEMBL203,CHEMBL2062376,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1ccc(Nc2ncnc3ccncc23)c(N)c1,267.2919999999998,2.3591999999999995,2,6,85.95,5,3,0.7083825929972489,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL407591,IC50,676.08,nM,6.17,CHEMBL952131,CHEMBL203,CHEMBL1143196,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc(Nc2ncnc3occ(C)c23)cc1,255.2770000000001,3.2834200000000013,1,5,60.18,5,3,0.7777835705799989,0,c1ccc(Nc2ncnc3occc23)cc1,CHEMBL4245874,IC50,283.1,nM,6.55,CHEMBL4235834,CHEMBL203,CHEMBL4229524,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,386.88699999999966,3.0580000000000007,2,7,80.71000000000001,7,3,0.70104090144772,0,c1ccc(Nc2ncnn3ccc(CN4CCCCC4)c23)cc1,CHEMBL1645477,IC50,210.0,nM,6.68,CHEMBL1647391,CHEMBL203,CHEMBL1641446,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1ccc(OC)c(CNc2ccc(O)c(C(=O)O)c2)c1,303.3139999999997,2.7197000000000005,3,6,88.02,9,2,0.7111593036263383,0,c1ccc(CNc2ccccc2)cc1,CHEMBL341459,IC50,100000.0,nM,,CHEMBL674642,CHEMBL203,CHEMBL1127418,0.45,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties; Very weak activity (penalty)
COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,360.36999999999966,2.4307999999999996,3,8,122.67,11,2,0.622982689413068,0,c1ccc(Nc2ccncn2)cc1,CHEMBL4282879,IC50,68.0,nM,7.17,CHEMBL4267255,CHEMBL203,CHEMBL4265907,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,401.44799999999975,2.6284,3,8,128.46,10,3,0.5510383437498766,0,c1ccc(Nc2cc(Nc3ccccc3)ncn2)cc1,CHEMBL4276965,IC50,467.0,nM,6.33,CHEMBL4267257,CHEMBL203,CHEMBL4265907,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc(OC)c(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)c1,367.43399999999974,3.4439,3,7,112.07,8,4,0.5062806587257961,0,c1ccc(Sc2cccc3[nH]c4ncncc4c23)cc1,CHEMBL4069070,IC50,4300.0,nM,5.37,CHEMBL4007193,CHEMBL203,CHEMBL4004880,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,424.47799999999984,3.240800000000002,0,5,90.62,8,3,0.44756418880689397,0,O=S(=O)(Nc1ccccc1/C=C/c1cc[nH+]cc1)c1ccccc1,CHEMBL3991927,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.5,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,337.4079999999998,3.4353,3,6,102.83999999999999,6,4,0.5290477702799782,0,c1ccc(Sc2cccc3[nH]c4ncncc4c23)cc1,CHEMBL4096329,IC50,20800.0,nM,4.68,CHEMBL4007193,CHEMBL203,CHEMBL4004880,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1ccc2c(NCc3ccccc3)ncnc2c1,265.31599999999986,3.2505000000000015,1,4,47.04,5,3,0.7862702231990562,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL326596,IC50,58.0,nM,7.24,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,331.17299999999983,3.539500000000002,1,5,59.93,4,3,0.795411943732026,0,c1ccc(Nc2ncnc3ncccc23)cc1,CHEMBL301549,IC50,263.0,nM,6.58,CHEMBL680021,CHEMBL203,CHEMBL1129564,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc2c(Nc3ccccc3)ncnc2c1,251.2890000000001,3.3820000000000006,1,4,47.04,4,3,0.774783826983707,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL92398,IC50,120.0,nM,6.92,CHEMBL680017,CHEMBL203,CHEMBL1129291,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,295.34199999999964,3.5424400000000027,0,5,51.39,5,3,0.7234615993940438,0,c1ccc2c(c1)CCN2c1ncnc2occc12,CHEMBL3403515,IC50,103.2,nM,6.99,CHEMBL3404061,CHEMBL203,CHEMBL3400114,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; Aromatic ring count typical
COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,340.3789999999997,3.1500400000000015,3,4,91.42,8,2,0.7292584828416813,0,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,CHEMBL356245,IC50,50000.0,nM,,CHEMBL880174,CHEMBL203,CHEMBL1132535,0.65,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,366.4169999999997,3.4120000000000017,3,4,91.42,6,2,0.7073389243374448,0,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCCC2,CHEMBL420609,IC50,100000.0,nM,,CHEMBL679949,CHEMBL203,CHEMBL1133768,0.45,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties; Very weak activity (penalty)
COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,326.3519999999997,2.8416200000000007,3,4,91.42,7,2,0.7368515238840097,0,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,CHEMBL149243,IC50,50000.0,nM,,CHEMBL880174,CHEMBL203,CHEMBL1132535,0.65,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,464.48899999999986,2.9858800000000008,1,10,135.31999999999996,5,4,0.4851502900596401,0,O=C1CCCC2=C1C(c1cc3ccccc3n3nnnc13)C=CN2c1cccnc1,CHEMBL3325471,IC50,5400.0,nM,5.27,CHEMBL3375023,CHEMBL203,CHEMBL3352252,0.6,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1ccc2ncnc(NCc3ccccc3)c2c1,265.31599999999986,3.2505000000000015,1,4,47.040000000000006,5,3,0.7862702231990562,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL332938,IC50,200.0,nM,6.7,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,331.17299999999983,3.539500000000002,1,5,59.93000000000001,4,3,0.795411943732026,0,c1ccc(Nc2ncnc3cccnc23)cc1,CHEMBL50519,IC50,4.3,nM,8.37,CHEMBL680030,CHEMBL203,CHEMBL1130057,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1ccc2ncnc(Nc3ccccc3)c2c1,251.2890000000001,3.3820000000000014,1,4,47.040000000000006,4,3,0.774783826983707,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL328879,IC50,55.0,nM,7.26,CHEMBL680017,CHEMBL203,CHEMBL1129291,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(-c2cc3c(=O)[nH]c4ccccc4n3c2)c1,290.3219999999997,3.4564000000000012,1,3,46.5,3,4,0.6143160211751838,0,O=c1[nH]c2ccccc2n2cc(-c3ccccc3)cc12,CHEMBL1991356,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.8999999999999999,Activity in Type 1 range; Contains quinazoline core; LogP in drug-like range; Aromatic ring count typical
COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,417.4689999999997,2.3293,3,7,115.28999999999999,10,4,0.425109652873353,0,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,CHEMBL175409,IC50,800.0,nM,6.1,CHEMBL674015,CHEMBL203,CHEMBL1133080,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,417.51299999999964,3.1449000000000007,2,7,89.42999999999999,12,4,0.4578252695554586,0,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,CHEMBL105436,IC50,300.0,nM,6.52,CHEMBL674015,CHEMBL203,CHEMBL1133080,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,389.45899999999966,2.7602,3,7,98.22,10,4,0.420574866746385,0,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,CHEMBL424375,IC50,300.0,nM,6.52,CHEMBL674015,CHEMBL203,CHEMBL1133080,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,346.3899999999997,3.1706000000000003,2,6,86.19,7,4,0.5926421919529639,0,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,CHEMBL176815,IC50,800.0,nM,6.1,CHEMBL674015,CHEMBL203,CHEMBL1133080,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,381.4359999999997,1.7486999999999997,3,7,115.28999999999999,9,3,0.5991251973750827,0,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,CHEMBL354310,IC50,330.0,nM,6.48,CHEMBL674693,CHEMBL203,CHEMBL1134829,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,367.4529999999996,2.2220999999999993,3,7,98.22,10,3,0.5540600392323989,0,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,CHEMBL168550,IC50,490.0,nM,6.31,CHEMBL674693,CHEMBL203,CHEMBL1134829,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,324.3839999999997,2.6324999999999994,2,6,86.19,7,3,0.7702714772989594,0,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,CHEMBL352801,IC50,420.0,nM,6.38,CHEMBL674693,CHEMBL203,CHEMBL1134829,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,294.35799999999966,3.4141000000000012,1,5,65.96,5,3,0.8035353953263906,0,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,CHEMBL355191,IC50,450.0,nM,6.35,CHEMBL674693,CHEMBL203,CHEMBL1134829,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,408.50599999999963,2.4141999999999992,1,7,89.51,9,3,0.6973833950292586,0,c1ccc(-c2cn(C3CCNCC3)c3ncncc23)cc1,CHEMBL355269,IC50,750.0,nM,6.12,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,366.42499999999967,1.4211999999999994,2,7,112.28999999999999,7,3,0.7061580832139875,0,c1ccc(-c2cn(C3CCNC3)c3ncncc23)cc1,CHEMBL355322,IC50,440.0,nM,6.36,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,380.45199999999966,1.8112999999999995,2,7,112.28999999999999,7,3,0.6980449395457748,0,c1ccc(-c2cn(C3CCNCC3)c3ncncc23)cc1,CHEMBL169064,IC50,350.0,nM,6.46,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,424.5489999999996,2.2500999999999998,2,8,92.67,12,3,0.5728756057834471,0,c1ccc(-c2cn(C3CCNCC3)c3ncncc23)cc1,CHEMBL168661,IC50,295.0,nM,6.53,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,367.4529999999996,2.3183,2,7,89.42999999999999,8,3,0.7193286942004943,0,c1ccc(-c2cn(C3CCNCC3)c3ncncc23)cc1,CHEMBL169200,IC50,900.0,nM,6.05,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,309.37299999999965,2.2234999999999996,2,6,77.99,5,3,0.7754718713804367,0,c1ccc(-c2cn(C3CCNC3)c3ncncc23)cc1,CHEMBL169519,IC50,1120.0,nM,5.95,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,283.33499999999964,2.665,1,6,78.85,7,3,0.7990760329270634,0,c1ccc(-c2n[nH]c3ncncc23)cc1,CHEMBL1242029,IC50,1400.0,nM,5.85,CHEMBL1243977,CHEMBL203,CHEMBL1240340,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,313.36099999999965,2.6736000000000004,1,7,88.08,9,3,0.7963965169809273,0,c1ccc(-c2n[nH]c3ncncc23)cc1,CHEMBL1242751,IC50,3660.0,nM,5.44,CHEMBL1243977,CHEMBL203,CHEMBL1240340,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,311.40999999999974,2.945900000000001,2,3,59.64,6,2,0.5062295847973228,0,N=C(/C=C/c1ccccc1)c1ccccc1,CHEMBL1830262,IC50,10950.0,nM,4.96,CHEMBL1831627,CHEMBL203,CHEMBL1828579,0.30000000000000004,MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,331.32799999999975,2.3649199999999997,0,7,96.49,9,2,0.3343231309202153,0,O=C(/C=C/c1ccccc1)OCCn1ccnc1,CHEMBL1173014,IC50,13870.0,nM,4.86,CHEMBL1177207,CHEMBL203,CHEMBL1177684,0.30000000000000004,MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1cccc(C(CN)NC(=O)c2ccc(-c3ccncc3)cc2)c1,347.41799999999967,3.187000000000002,2,4,77.24,8,3,0.7178252265444567,0,O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1,CHEMBL1976240,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,310.37799999999976,3.586800000000003,1,4,50.69,4,2,0.8815202816292518,0,O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1,CHEMBL1972937,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.8999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)c1,335.36699999999973,3.0195999999999996,4,6,109.08,7,4,0.45633022602131984,0,c1ccc(CNc2ncnc3[nH]c4ccccc4c23)cc1,CHEMBL4084090,Ki,1260.0,nM,5.9,CHEMBL4021780,CHEMBL203,CHEMBL4020756,0.6,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1cccc(CNc2ncnc3cc(N)ncc23)c1,281.3189999999997,2.2276999999999996,2,6,85.95,6,3,0.7623510732230306,0,c1ccc(CNc2ncnc3ccncc23)cc1,CHEMBL332173,IC50,2870.0,nM,5.54,CHEMBL674641,CHEMBL203,CHEMBL1128730,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,330.3439999999997,2.4222,3,7,113.44000000000001,9,2,0.6808223440550079,0,c1ccc(Nc2ccncn2)cc1,CHEMBL4294156,IC50,12.0,nM,7.92,CHEMBL4267257,CHEMBL203,CHEMBL4265907,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,371.4219999999998,2.6198000000000006,3,7,119.22999999999999,8,3,0.6091186334537767,0,c1ccc(Nc2cc(Nc3ccccc3)ncn2)cc1,CHEMBL4284911,IC50,1229.0,nM,5.91,CHEMBL4267257,CHEMBL203,CHEMBL4265907,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
COc1cccc(Nc2nc(N)nc3c2-c2ccccc2C3)c1,304.3529999999997,3.382200000000001,2,5,73.06,5,3,0.6067761936201319,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1,CHEMBL2047251,IC50,200000.0,nM,,CHEMBL3888922,CHEMBL203,CHEMBL3886207,0.45,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties; Very weak activity (penalty)
COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,268.31999999999977,3.3269400000000013,2,4,62.83,6,3,0.7644985071713899,0,c1ccc(Nc2ncnc3[nH]ccc23)cc1,CHEMBL73301,IC50,1200.0,nM,5.92,CHEMBL677880,CHEMBL203,CHEMBL1129072,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,294.35799999999966,3.5889000000000015,2,4,62.83,4,3,0.7746197438327891,0,c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,CHEMBL431191,IC50,860.0,nM,6.07,CHEMBL677880,CHEMBL203,CHEMBL1129072,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnc3cc(N)ncc23)c1,267.29199999999975,2.3591999999999995,2,6,85.95,5,3,0.7572555963196137,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL334173,IC50,130.0,nM,6.89,CHEMBL674641,CHEMBL203,CHEMBL1128730,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,449.51099999999974,2.8297000000000008,1,8,89.05,8,3,0.5891574325760128,0,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,CHEMBL3774910,IC50,1000.0,nM,,CHEMBL3776094,CHEMBL203,CHEMBL3774304,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnc3ccccc23)c1,251.28900000000007,3.3820000000000014,1,4,47.04,4,3,0.774783826983707,0,c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL117697,Ki,50.12,nM,7.3,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnc3ccncc23)c1N,267.29199999999975,2.3591999999999995,2,6,85.95,5,3,0.7083825929972489,0,c1ccc(Nc2ncnc3ccncc23)cc1,CHEMBL441335,IC50,131.83,nM,6.88,CHEMBL952131,CHEMBL203,CHEMBL1143196,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,368.44099999999963,1.3753999999999997,3,8,100.94000000000001,8,3,0.6252632540499532,0,c1ccc(Nc2ncnn3ccc(CN4CCCCC4)c23)cc1,CHEMBL3545396,Kd,220.0,nM,6.66,CHEMBL4394506,CHEMBL203,CHEMBL4393671,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc2c(NCc3ccccc3)ncnc12,265.31599999999986,3.2505000000000006,1,4,47.04,5,3,0.7862702231990562,0,c1ccc(CNc2ncnc3ccccc23)cc1,CHEMBL424255,IC50,10000.0,nM,,CHEMBL677204,CHEMBL203,CHEMBL1128536,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc2c1C(=O)C1=C(C2=O)c2c(O)cc(CO)cc2[C@@H](O)[C@@H]1O,368.34099999999984,1.1337999999999997,4,7,124.29000000000002,7,2,0.6263387137236712,0,O=C1C2=C(C(=O)c3ccccc31)c1ccccc1CC2,CHEMBL5181037,IC50,6.54,nM,8.18,CHEMBL5133518,CHEMBL203,CHEMBL5131428,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
COc1cccc2c1C(=O)c1c(O)ccc(O)c1C2=O,270.2399999999998,1.8817999999999997,2,5,83.83000000000001,4,2,0.6594906438658489,0,O=C1c2ccccc2C(=O)c2ccccc21,CHEMBL1944921,IC50,4300.0,nM,5.37,CHEMBL1947770,CHEMBL203,CHEMBL1944545,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,406.44599999999963,3.2218,3,8,131.42,6,4,0.4739744643395481,0,c1ccc2[nH]c(-c3nc(C4CCCCC4)n4ncncc34)cc2c1,CHEMBL3120215,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.4,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
